"","Species","Region","Indicator","norm_rank","total_risk","stock","label"
"170","Winter flounder","Gulf of Maine","bbmsy",0.521739130434783,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"171","Winter flounder","Gulf of Maine","ffmsy",0.4,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"172","Winter flounder","Gulf of Maine","asmt_catch",0.0294117647058824,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"173","Winter flounder","Gulf of Maine","recruitment",0.5,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"174","Winter flounder","Gulf of Maine","abundance",0.5,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"175","Winter flounder","Gulf of Maine","biomass_fall",0.588235294117647,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"176","Winter flounder","Gulf of Maine","biomass_spring",0.215686274509804,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"177","Winter flounder","Gulf of Maine","avg_length_fall",0.803921568627451,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"178","Winter flounder","Gulf of Maine","avg_length_spring",0.784313725490196,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"179","Winter flounder","Gulf of Maine","max_length_fall",0.588235294117647,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"180","Winter flounder","Gulf of Maine","max_length_spring",0.352941176470588,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"181","Winter flounder","Gulf of Maine","diet",0.363636363636364,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"182","Winter flounder","Gulf of Maine","rec_catch",0.645161290322581,6.29328188243294,"Winter flounder - Gulf of Maine","Winter flounder, 6.29"
"183","Yellowtail flounder","Georges Bank","bbmsy",0.869565217391304,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"184","Yellowtail flounder","Georges Bank","ffmsy",0.3,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"185","Yellowtail flounder","Georges Bank","asmt_catch",0.617647058823529,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"186","Yellowtail flounder","Georges Bank","recruitment",0.5,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"187","Yellowtail flounder","Georges Bank","abundance",0.5,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"188","Yellowtail flounder","Georges Bank","biomass_fall",0.823529411764706,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"189","Yellowtail flounder","Georges Bank","biomass_spring",0.784313725490196,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"190","Yellowtail flounder","Georges Bank","avg_length_fall",0.0784313725490196,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"191","Yellowtail flounder","Georges Bank","avg_length_spring",0.137254901960784,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"192","Yellowtail flounder","Georges Bank","max_length_fall",0.431372549019608,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"193","Yellowtail flounder","Georges Bank","max_length_spring",0.372549019607843,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"194","Yellowtail flounder","Georges Bank","diet",0.545454545454545,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"195","Yellowtail flounder","Georges Bank","rec_catch",0.225806451612903,6.18592425367444,"Yellowtail flounder - Georges Bank","Yellowtail flounder, 6.19"
"196","Yellowtail flounder","Southern New England / Mid-Atlantic","bbmsy",0.91304347826087,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"197","Yellowtail flounder","Southern New England / Mid-Atlantic","ffmsy",0.95,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"198","Yellowtail flounder","Southern New England / Mid-Atlantic","asmt_catch",0.794117647058823,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"199","Yellowtail flounder","Southern New England / Mid-Atlantic","recruitment",1,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"200","Yellowtail flounder","Southern New England / Mid-Atlantic","abundance",1,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"201","Yellowtail flounder","Southern New England / Mid-Atlantic","biomass_fall",0.92156862745098,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"202","Yellowtail flounder","Southern New England / Mid-Atlantic","biomass_spring",0.96078431372549,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"203","Yellowtail flounder","Southern New England / Mid-Atlantic","avg_length_fall",0.0588235294117647,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"204","Yellowtail flounder","Southern New England / Mid-Atlantic","avg_length_spring",0.215686274509804,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"205","Yellowtail flounder","Southern New England / Mid-Atlantic","max_length_fall",0.313725490196078,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"206","Yellowtail flounder","Southern New England / Mid-Atlantic","max_length_spring",0.392156862745098,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"207","Yellowtail flounder","Southern New England / Mid-Atlantic","diet",0.454545454545455,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"208","Yellowtail flounder","Southern New England / Mid-Atlantic","rec_catch",0.225806451612903,8.20025812951727,"Yellowtail flounder - Southern New England / Mid-Atlantic","Yellowtail flounder, 8.2"
"209","Barndoor skate","Georges Bank / Southern New England","bbmsy",0.260869565217391,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"210","Barndoor skate","Georges Bank / Southern New England","ffmsy",0.5,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"211","Barndoor skate","Georges Bank / Southern New England","asmt_catch",0.323529411764706,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"212","Barndoor skate","Georges Bank / Southern New England","recruitment",0.5,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"213","Barndoor skate","Georges Bank / Southern New England","abundance",0.5,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"214","Barndoor skate","Georges Bank / Southern New England","biomass_fall",0.372549019607843,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"215","Barndoor skate","Georges Bank / Southern New England","biomass_spring",0.627450980392157,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"216","Barndoor skate","Georges Bank / Southern New England","avg_length_fall",0.411764705882353,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"217","Barndoor skate","Georges Bank / Southern New England","avg_length_spring",0.235294117647059,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"218","Barndoor skate","Georges Bank / Southern New England","max_length_fall",0.254901960784314,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"219","Barndoor skate","Georges Bank / Southern New England","max_length_spring",0.117647058823529,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"220","Barndoor skate","Georges Bank / Southern New England","diet",0.454545454545455,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"221","Barndoor skate","Georges Bank / Southern New England","rec_catch",0.032258064516129,4.59081033918094,"Barndoor skate - Georges Bank / Southern New England","Barndoor skate, 4.59"
"222","Clearnose skate","Southern New England / Mid-Atlantic","bbmsy",0.434782608695652,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"223","Clearnose skate","Southern New England / Mid-Atlantic","ffmsy",0.5,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"224","Clearnose skate","Southern New England / Mid-Atlantic","asmt_catch",0.294117647058824,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"225","Clearnose skate","Southern New England / Mid-Atlantic","recruitment",0.5,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"226","Clearnose skate","Southern New England / Mid-Atlantic","abundance",0.5,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"227","Clearnose skate","Southern New England / Mid-Atlantic","biomass_fall",0.0392156862745098,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"228","Clearnose skate","Southern New England / Mid-Atlantic","biomass_spring",0.176470588235294,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"229","Clearnose skate","Southern New England / Mid-Atlantic","avg_length_fall",0.235294117647059,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"230","Clearnose skate","Southern New England / Mid-Atlantic","avg_length_spring",0.0980392156862745,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"231","Clearnose skate","Southern New England / Mid-Atlantic","max_length_fall",0.117647058823529,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"232","Clearnose skate","Southern New England / Mid-Atlantic","max_length_spring",0.156862745098039,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"233","Clearnose skate","Southern New England / Mid-Atlantic","diet",0.454545454545455,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"234","Clearnose skate","Southern New England / Mid-Atlantic","rec_catch",0.129032258064516,3.63600738012915,"Clearnose skate - Southern New England / Mid-Atlantic","Clearnose skate, 3.64"
"235","Little skate","Georges Bank / Southern New England","bbmsy",0.478260869565217,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"236","Little skate","Georges Bank / Southern New England","ffmsy",0.5,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"237","Little skate","Georges Bank / Southern New England","asmt_catch",0.676470588235294,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"238","Little skate","Georges Bank / Southern New England","recruitment",0.5,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"239","Little skate","Georges Bank / Southern New England","abundance",0.5,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"240","Little skate","Georges Bank / Southern New England","biomass_fall",0.0784313725490196,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"241","Little skate","Georges Bank / Southern New England","biomass_spring",0.254901960784314,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"242","Little skate","Georges Bank / Southern New England","avg_length_fall",0.372549019607843,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"243","Little skate","Georges Bank / Southern New England","avg_length_spring",0.254901960784314,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"244","Little skate","Georges Bank / Southern New England","max_length_fall",0.294117647058824,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"245","Little skate","Georges Bank / Southern New England","max_length_spring",0.254901960784314,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"246","Little skate","Georges Bank / Southern New England","diet",0.181818181818182,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"247","Little skate","Georges Bank / Southern New England","rec_catch",0.516129032258065,4.86248259344539,"Little skate - Georges Bank / Southern New England","Little skate, 4.86"
"248","Rosette skate","Southern New England / Mid-Atlantic","bbmsy",0.391304347826087,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"249","Rosette skate","Southern New England / Mid-Atlantic","ffmsy",0.5,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"250","Rosette skate","Southern New England / Mid-Atlantic","asmt_catch",0.117647058823529,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"251","Rosette skate","Southern New England / Mid-Atlantic","recruitment",0.5,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"252","Rosette skate","Southern New England / Mid-Atlantic","abundance",0.5,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"253","Rosette skate","Southern New England / Mid-Atlantic","biomass_fall",0.196078431372549,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"254","Rosette skate","Southern New England / Mid-Atlantic","biomass_spring",0.137254901960784,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"255","Rosette skate","Southern New England / Mid-Atlantic","avg_length_fall",0.196078431372549,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"256","Rosette skate","Southern New England / Mid-Atlantic","avg_length_spring",0.313725490196078,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"257","Rosette skate","Southern New England / Mid-Atlantic","max_length_fall",0.176470588235294,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"258","Rosette skate","Southern New England / Mid-Atlantic","max_length_spring",0.235294117647059,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"259","Rosette skate","Southern New England / Mid-Atlantic","diet",0.545454545454545,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"260","Rosette skate","Southern New England / Mid-Atlantic","rec_catch",0.5,4.30930791288848,"Rosette skate - Southern New England / Mid-Atlantic","Rosette skate, 4.31"
"261","Smooth skate","Gulf of Maine","bbmsy",0.304347826086957,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"262","Smooth skate","Gulf of Maine","ffmsy",0.5,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"263","Smooth skate","Gulf of Maine","asmt_catch",0.0882352941176471,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"264","Smooth skate","Gulf of Maine","recruitment",0.5,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"265","Smooth skate","Gulf of Maine","abundance",0.5,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"266","Smooth skate","Gulf of Maine","biomass_fall",0.254901960784314,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"267","Smooth skate","Gulf of Maine","biomass_spring",0.333333333333333,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"268","Smooth skate","Gulf of Maine","avg_length_fall",0.705882352941177,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"269","Smooth skate","Gulf of Maine","avg_length_spring",0.647058823529412,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"270","Smooth skate","Gulf of Maine","max_length_fall",0.274509803921569,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"271","Smooth skate","Gulf of Maine","max_length_spring",0.274509803921569,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"272","Smooth skate","Gulf of Maine","diet",0.636363636363636,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"273","Smooth skate","Gulf of Maine","rec_catch",0.193548387096774,5.21269122209639,"Smooth skate - Gulf of Maine","Smooth skate, 5.21"
"274","Thorny skate","Gulf of Maine","bbmsy",1,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"275","Thorny skate","Gulf of Maine","ffmsy",0.5,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"276","Thorny skate","Gulf of Maine","asmt_catch",0.382352941176471,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"277","Thorny skate","Gulf of Maine","recruitment",0.5,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"278","Thorny skate","Gulf of Maine","abundance",0.5,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"279","Thorny skate","Gulf of Maine","biomass_fall",0.980392156862745,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"280","Thorny skate","Gulf of Maine","biomass_spring",0.882352941176471,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"281","Thorny skate","Gulf of Maine","avg_length_fall",0.823529411764706,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"282","Thorny skate","Gulf of Maine","avg_length_spring",0.607843137254902,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"283","Thorny skate","Gulf of Maine","max_length_fall",0.941176470588235,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"284","Thorny skate","Gulf of Maine","max_length_spring",0.843137254901961,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"285","Thorny skate","Gulf of Maine","diet",0.545454545454545,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"286","Thorny skate","Gulf of Maine","rec_catch",0.161290322580645,8.66752918176068,"Thorny skate - Gulf of Maine","Thorny skate, 8.67"
"287","Winter skate","Georges Bank / Southern New England","bbmsy",0.217391304347826,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"288","Winter skate","Georges Bank / Southern New England","ffmsy",0.5,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"289","Winter skate","Georges Bank / Southern New England","asmt_catch",0.705882352941177,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"290","Winter skate","Georges Bank / Southern New England","recruitment",0.5,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"291","Winter skate","Georges Bank / Southern New England","abundance",0.5,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"292","Winter skate","Georges Bank / Southern New England","biomass_fall",0.333333333333333,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"293","Winter skate","Georges Bank / Southern New England","biomass_spring",0.431372549019608,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"294","Winter skate","Georges Bank / Southern New England","avg_length_fall",0.568627450980392,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"295","Winter skate","Georges Bank / Southern New England","avg_length_spring",0.352941176470588,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"296","Winter skate","Georges Bank / Southern New England","max_length_fall",0.470588235294118,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"297","Winter skate","Georges Bank / Southern New England","max_length_spring",0.431372549019608,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"298","Winter skate","Georges Bank / Southern New England","diet",0.272727272727273,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"299","Winter skate","Georges Bank / Southern New England","rec_catch",0.483870967741935,5.76810719187586,"Winter skate - Georges Bank / Southern New England","Winter skate, 5.77"
"300","Atlantic cod","Eastern Georges Bank","bbmsy",0.5,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"301","Atlantic cod","Eastern Georges Bank","ffmsy",0.55,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"302","Atlantic cod","Eastern Georges Bank","asmt_catch",0.441176470588235,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"303","Atlantic cod","Eastern Georges Bank","recruitment",0.5,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"304","Atlantic cod","Eastern Georges Bank","abundance",0.5,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"305","Atlantic cod","Eastern Georges Bank","biomass_fall",0.5,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"306","Atlantic cod","Eastern Georges Bank","biomass_spring",0.5,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"307","Atlantic cod","Eastern Georges Bank","avg_length_fall",0.5,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"308","Atlantic cod","Eastern Georges Bank","avg_length_spring",0.5,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"309","Atlantic cod","Eastern Georges Bank","max_length_fall",0.5,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"310","Atlantic cod","Eastern Georges Bank","max_length_spring",0.5,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"311","Atlantic cod","Eastern Georges Bank","diet",0.5,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"312","Atlantic cod","Eastern Georges Bank","rec_catch",0.838709677419355,6.82988614800759,"Atlantic cod - Eastern Georges Bank","Atlantic cod, 6.83"
"313","Atlantic cod","Georges Bank","bbmsy",0.5,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"314","Atlantic cod","Georges Bank","ffmsy",0.9,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"315","Atlantic cod","Georges Bank","asmt_catch",0.205882352941176,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"316","Atlantic cod","Georges Bank","recruitment",0.5,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"317","Atlantic cod","Georges Bank","abundance",0.5,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"318","Atlantic cod","Georges Bank","biomass_fall",0.725490196078431,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"319","Atlantic cod","Georges Bank","biomass_spring",0.745098039215686,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"320","Atlantic cod","Georges Bank","avg_length_fall",0.784313725490196,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"321","Atlantic cod","Georges Bank","avg_length_spring",0.803921568627451,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"322","Atlantic cod","Georges Bank","max_length_fall",0.803921568627451,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"323","Atlantic cod","Georges Bank","max_length_spring",0.96078431372549,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"324","Atlantic cod","Georges Bank","diet",0.181818181818182,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"325","Atlantic cod","Georges Bank","rec_catch",0.838709677419355,8.44993962394342,"Atlantic cod - Georges Bank","Atlantic cod, 8.45"
"326","Atlantic cod","Gulf of Maine","bbmsy",0.5,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"327","Atlantic cod","Gulf of Maine","ffmsy",1,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"328","Atlantic cod","Gulf of Maine","asmt_catch",0.764705882352941,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"329","Atlantic cod","Gulf of Maine","recruitment",0.5,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"330","Atlantic cod","Gulf of Maine","abundance",0.5,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"331","Atlantic cod","Gulf of Maine","biomass_fall",0.882352941176471,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"332","Atlantic cod","Gulf of Maine","biomass_spring",0.686274509803922,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"333","Atlantic cod","Gulf of Maine","avg_length_fall",0.509803921568627,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"334","Atlantic cod","Gulf of Maine","avg_length_spring",0.764705882352941,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"335","Atlantic cod","Gulf of Maine","max_length_fall",0.882352941176471,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"336","Atlantic cod","Gulf of Maine","max_length_spring",0.862745098039216,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"337","Atlantic cod","Gulf of Maine","diet",0.363636363636364,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"338","Atlantic cod","Gulf of Maine","rec_catch",0.838709677419355,9.05528721752631,"Atlantic cod - Gulf of Maine","Atlantic cod, 9.06"
"339","Atlantic halibut","Northwestern Atlantic Coast","bbmsy",0.5,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"340","Atlantic halibut","Northwestern Atlantic Coast","ffmsy",0.5,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"341","Atlantic halibut","Northwestern Atlantic Coast","asmt_catch",0.5,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"342","Atlantic halibut","Northwestern Atlantic Coast","recruitment",0.5,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"343","Atlantic halibut","Northwestern Atlantic Coast","abundance",0.5,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"344","Atlantic halibut","Northwestern Atlantic Coast","biomass_fall",0.686274509803922,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"345","Atlantic halibut","Northwestern Atlantic Coast","biomass_spring",0.352941176470588,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"346","Atlantic halibut","Northwestern Atlantic Coast","avg_length_fall",0.215686274509804,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"347","Atlantic halibut","Northwestern Atlantic Coast","avg_length_spring",0.0196078431372549,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"348","Atlantic halibut","Northwestern Atlantic Coast","max_length_fall",0.333333333333333,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
"349","Atlantic halibut","Northwestern Atlantic Coast","max_length_spring",0.0784313725490196,5.28304870335231,"Atlantic halibut - Northwestern Atlantic Coast","Atlantic halibut, 5.28"
