"Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"Acadian redfish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2006-2010 vs historic mean",3.49999988824129,14,16,6,0.875,6.62735584308165,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.63"
"Acadian redfish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2007-2011 vs historic mean",3.49999988824129,16,18,6,0.888888888888889,6.47698161413599,8,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.48"
"Acadian redfish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2008-2012 vs historic mean",3.24999998137354,19,21,6,0.904761904761905,6.77123740314985,10,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.77"
"Acadian redfish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2009-2013 vs historic mean",1.33333339956071,18,25,6,0.72,6.70057236090917,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.7"
"Acadian redfish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2010-2014 vs historic mean",1.33333339956071,22,28,6,0.785714285714286,6.61270822431537,7,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.61"
"Acadian redfish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2011-2015 vs historic mean",2.39999998675452,27,28,6,0.964285714285714,6.79513099133931,7,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.8"
"Acadian redfish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2012-2016 vs historic mean",2.39999998675452,31,32,6,0.96875,6.7900554661593,8,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.79"
"Acadian redfish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2013-2017 vs historic mean",2.65999994019667,30,30,6,1,6.9348886328725,9,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.93"
"Acadian redfish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2014-2018 vs historic mean",2.65999994019667,29,29,6,1,6.84121955233706,10,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.84"
"Acadian redfish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2015-2019 vs historic mean",2.65999994019667,30,30,6,1,6.66224009977505,14,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.66"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1938-1942 vs historic mean",19.1030416551372,5,5,6,1,1,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1939-1943 vs historic mean",15.9338193756377,5,5,6,1,1,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1940-1944 vs historic mean",13.4808152471863,5,5,6,1,1,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1941-1945 vs historic mean",11.3780664334789,5,5,6,1,1,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1942-1946 vs historic mean",7.9906275463845,5,5,6,1,1,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1943-1947 vs historic mean",5.80938461742252,5,5,6,1,1,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1944-1948 vs historic mean",4.84054580187392,5,5,6,1,1,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1945-1949 vs historic mean",3.83430567170053,4,5,6,0.8,0.8,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.8"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1946-1950 vs historic mean",3.47584201599225,4,5,6,0.8,0.8,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.8"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1947-1951 vs historic mean",2.99961883535216,4,5,6,0.8,0.8,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.8"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1948-1952 vs historic mean",2.51468843029529,4,5,6,0.8,0.8,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.8"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1949-1953 vs historic mean",1.96106172990866,4,5,6,0.8,0.8,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.8"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1950-1954 vs historic mean",1.6438026427856,4,5,6,0.8,0.8,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.8"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1951-1955 vs historic mean",1.30422985354592,3,5,6,0.6,1.36190476190476,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1.36"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1952-1956 vs historic mean",1.06031543992732,2,5,6,0.4,0.854545454545454,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.85"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1953-1957 vs historic mean",1.0110151280587,2,5,6,0.4,0.945454545454546,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.95"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1954-1958 vs historic mean",0.998548864995945,3,5,6,0.6,1.32727272727273,7,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1.33"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1955-1959 vs historic mean",1.03547578707921,3,5,6,0.6,1.37272727272727,9,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1.37"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1956-1960 vs historic mean",1.00380795797945,3,5,6,0.6,1.50909090909091,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1.51"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1957-1961 vs historic mean",1.00109070371625,3,5,6,0.6,1.50909090909091,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1.51"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1958-1962 vs historic mean",0.938659125376393,2,5,6,0.4,1.30909090909091,7,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1.31"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1959-1963 vs historic mean",0.858436791350757,2,5,6,0.4,1.17272727272727,8,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1.17"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1960-1964 vs historic mean",0.763655461302209,2,5,6,0.4,1.03636363636364,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1.04"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1961-1965 vs historic mean",0.723750496272442,2,8,6,0.25,0.704545454545455,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.7"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1962-1966 vs historic mean",0.651390584833991,1,8,6,0.125,0.488636363636364,1,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.49"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1963-1967 vs historic mean",0.607648448934044,1,10,6,0.1,0.418181818181818,1,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 0.42"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1964-1968 vs historic mean",0.567959994186115,2,12,6,0.166666666666667,1.94675324675325,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 1.95"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1965-1969 vs historic mean",0.627523149677284,3,13,6,0.230769230769231,3.08005152741995,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 3.08"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1966-1970 vs historic mean",0.751025321210055,4,14,6,0.285714285714286,3.06362126245847,5,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 3.06"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1967-1971 vs historic mean",0.913613038775751,5,14,6,0.357142857142857,2.98482233135924,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 2.98"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1968-1972 vs historic mean",1.03267670538553,5,14,6,0.357142857142857,2.68869110740797,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 2.69"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1969-1973 vs historic mean",1.18972033445256,15,23,6,0.652173913043478,5.89262718546918,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.89"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1970-1974 vs historic mean",1.16576967475951,14,23,6,0.608695652173913,5.72944037040038,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.73"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1971-1975 vs historic mean",1.07674174734967,13,23,6,0.565217391304348,5.58382735834782,9,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.58"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1972-1976 vs historic mean",0.941140009282435,11,23,6,0.478260869565217,6.75355022708978,27,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.75"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1973-1977 vs historic mean",0.855297207855102,10,23,6,0.434782608695652,7.31607437289297,37,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.32"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1974-1978 vs historic mean",0.807644533347985,11,23,6,0.478260869565217,7.2776594040039,33,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.28"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1975-1979 vs historic mean",0.869928563354308,11,23,6,0.478260869565217,6.67682391797299,27,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.68"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1976-1980 vs historic mean",0.864421316911105,11,25,6,0.44,6.59630315436625,28,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.6"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1977-1981 vs historic mean",0.829545193708979,11,25,6,0.44,6.17286827316739,20,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.17"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1978-1982 vs historic mean",0.743072827379491,10,26,6,0.384615384615385,6.58167194390268,17,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.58"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1979-1983 vs historic mean",0.621926734210122,8,27,6,0.296296296296296,6.72031949568622,20,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.72"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1980-1984 vs historic mean",0.483564095182273,7,27,6,0.259259259259259,7.29949516482323,31,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.3"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1981-1985 vs historic mean",0.407523635651676,7,30,6,0.233333333333333,7.31547532519021,27,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.32"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1982-1986 vs historic mean",0.341892239534134,6,32,6,0.1875,8.24996720787986,37,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 8.25"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1983-1987 vs historic mean",0.273577647051696,4,34,6,0.117647058823529,7.98215401857812,31,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.98"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1984-1988 vs historic mean",0.216487763333387,4,34,6,0.117647058823529,7.94822197727973,29,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.95"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1985-1989 vs historic mean",0.159171765006912,3,34,6,0.0882352941176471,8.02193878294536,32,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 8.02"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1986-1990 vs historic mean",0.107774010197348,2,35,6,0.0571428571428571,7.73172223738994,30,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.73"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1987-1991 vs historic mean",0.0938818682627125,1,35,6,0.0285714285714286,7.33519972091401,22,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.34"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1988-1992 vs historic mean",0.0811859537158358,1,35,6,0.0285714285714286,7.21819291819292,22,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.22"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1989-1993 vs historic mean",0.078279828584317,1,35,6,0.0285714285714286,5.77562437562438,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.78"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1990-1994 vs historic mean",0.0771866485821731,1,38,6,0.0263157894736842,5.7068093081131,6,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.71"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1991-1995 vs historic mean",0.0781858706090173,1,38,6,0.0263157894736842,6.16882525569136,9,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.17"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1992-1996 vs historic mean",0.0591672196384009,1,38,6,0.0263157894736842,5.40774127606634,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.41"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1993-1997 vs historic mean",0.0523097290737443,1,38,6,0.0263157894736842,5.04092548463049,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.04"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1994-1998 vs historic mean",0.0467625644386969,1,38,6,0.0263157894736842,5.43502995749636,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.44"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1995-1999 vs historic mean",0.0448144730862527,1,38,6,0.0263157894736842,5.31056840136605,4,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.31"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1996-2000 vs historic mean",0.0426724311656497,1,38,6,0.0263157894736842,4.85865928013619,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.86"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1997-2001 vs historic mean",0.0425604730775087,1,38,6,0.0263157894736842,4.87418980485133,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.87"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1998-2002 vs historic mean",0.0432301132151795,1,38,6,0.0263157894736842,4.88242398427704,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.88"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1999-2003 vs historic mean",0.0446619529643823,1,38,6,0.0263157894736842,4.74249133125713,2,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.74"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2000-2004 vs historic mean",0.0475369728741333,1,38,6,0.0263157894736842,4.12546388681707,1,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.13"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2001-2005 vs historic mean",0.0512015186159886,1,38,6,0.0263157894736842,4.14893870227517,1,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.15"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2002-2006 vs historic mean",0.0506830336059197,2,38,6,0.0526315789473684,3.97292329331203,1,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 3.97"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2003-2007 vs historic mean",0.062897307101312,3,39,6,0.0769230769230769,4.02187218809559,1,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 4.02"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2004-2008 vs historic mean",0.0779011824861671,5,39,6,0.128205128205128,3.86413134105003,1,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 3.86"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2005-2009 vs historic mean",0.0992920040579897,6,39,6,0.153846153846154,5.0356719413459,3,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.04"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2006-2010 vs historic mean",0.121909618582715,7,39,6,0.179487179487179,6.62735584308165,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.63"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2007-2011 vs historic mean",0.151979677576942,8,39,6,0.205128205128205,6.47698161413599,8,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.48"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2008-2012 vs historic mean",0.209569799182364,12,39,6,0.307692307692308,6.77123740314985,10,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.77"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2009-2013 vs historic mean",0.260014775338829,13,39,6,0.333333333333333,6.70057236090917,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.7"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2010-2014 vs historic mean",0.326858013597393,16,39,6,0.41025641025641,6.61270822431537,7,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.61"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2011-2015 vs historic mean",0.390363917334517,19,39,6,0.487179487179487,6.79513099133931,7,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.8"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2012-2016 vs historic mean",0.426081099155435,19,40,6,0.475,6.7900554661593,8,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.79"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2013-2017 vs historic mean",0.434716297782836,21,40,6,0.525,6.9348886328725,9,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.93"
"Acadian redfish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","2014-2018 vs historic mean",0.454790022523974,21,40,6,0.525,6.84121955233706,10,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.84"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1969-1973 vs historic mean",0.522666319590512,5,6,6,0.833333333333333,5.89262718546918,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.89"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1970-1974 vs historic mean",0.533483536494723,4,6,6,0.666666666666667,5.72944037040038,11,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.73"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1971-1975 vs historic mean",0.541330670357277,5,7,6,0.714285714285714,5.58382735834782,9,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 5.58"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1972-1976 vs historic mean",0.545867776263878,5,7,6,0.714285714285714,6.75355022708978,27,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.75"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1973-1977 vs historic mean",0.0378314616610133,7,7,6,1,7.31607437289297,37,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.32"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1974-1978 vs historic mean",0.0270725922164706,8,8,6,1,7.2776594040039,33,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.28"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1975-1979 vs historic mean",0.13532890639677,8,8,6,1,6.67682391797299,27,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.68"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1976-1980 vs historic mean",0.137113770197287,7,8,6,0.875,6.59630315436625,28,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.6"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1977-1981 vs historic mean",0.142722513359874,7,8,6,0.875,6.17286827316739,20,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.17"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1978-1982 vs historic mean",0.185291935855681,8,9,6,0.888888888888889,6.58167194390268,17,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.58"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1979-1983 vs historic mean",0.241277088368503,9,10,6,0.9,6.72031949568622,20,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 6.72"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1980-1984 vs historic mean",0.135639090812979,10,10,6,1,7.29949516482323,31,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.3"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1981-1985 vs historic mean",0.159353008891886,14,14,6,1,7.31547532519021,27,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.32"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1982-1986 vs historic mean",0.240965798121791,12,14,6,0.857142857142857,8.24996720787986,37,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 8.25"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1983-1987 vs historic mean",0.275010034682485,16,17,6,0.941176470588235,7.98215401857812,31,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.98"
"Acadian redfish","Gulf of Maine / Georges Bank","recruitment","Population","1984-1988 vs historic mean",0.271900255808269,15,17,6,0.882352941176471,7.94822197727973,29,53,"Acadian redfish - Gulf of Maine / Georges Bank","Acadian redfish, 7.95"
