"Species","Error","File throwing error","Chunk name","Line throwing error"
"Black sea bass","Error in dyn.load(file, DLLpath = DLLpath, ...) : 
  unable to load shared object '/home/runner/work/_temp/Library/sf/libs/sf.so':
  libproj.so.12: cannot open shared object file: No such file or directory
","geographic-distribution.Rmd","ecsa-map","7"
