"","Stock Name","Jurisdiction","FMP","Science Center","Regional Ecosystem","FSSI Stock?","Assessment Year","Assessment Month","Last Data Year","Update Type","Review Result","Assessment Model","Model Version","Lead Lab","Citation","Point of Contact","Life History Data","Abundance Data","Catch Data","Assessment Level","Assessment Frequency","Assessment Type","Model Category","Catch Input Data","Abundance Input Data","Biological Input Data","Ecosystem Linkage","Composition Input Data","F Year","Estimated F","F Unit","F Basis","Flimit","Flimit Basis","Fmsy","Fmsy Basis","F/Flimit","F/Fmsy","Ftarget","Ftarget Basis","F/Ftarget","B Year","Estimated B","B Unit","B Basis","Blimit","Blimit Basis","Bmsy","Bmsy Basis","B/Blimit","B/Bmsy","MSY","MSY Unit","Species","Region"
"72","Ocean pout - Northwestern Atlantic Coast","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2017,10,2016,"Full Update","Full acceptance","Index Method",NA,"NEFSC","NEFSC CRD 15-24 (Operational Assessment)","Susan Wigley",2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2016,0.221000000834465,"relative F","relative F",0.759999990463257,"RelF at replacement",0.759999990463257,"RelF at replacement",0.291000008583069,0.291000008583069,NA,NA,NA,2016,0.223000004887581,"kg/tow","survey",2.47000002861023,"1/2 Bmsy proxy",4.94000005722046,NA,0.0900000035762787,0.0450000017881393,3754,"mt","Ocean pout","Northwestern Atlantic Coast"
"73","Offshore hake - Northwestern Atlantic Coast","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2011,2,2009,"Benchmark","Reject - Data insufficient for assessment","AIM and SEINE",NA,"NEFSC","NEFSC CRD 11-01 (2011)","Jim Weinberg",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Offshore hake","Northwestern Atlantic Coast"
"74","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2005,12,2004,"Full Update","Full acceptance","Survey Abundance","3-Year Average of CPUE",NA,"GARM Report (2005)",NA,2,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,2004,3.50999999046326,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",NA,NA,5.88000011444092,"Direct estimate",0.600000023841858,0.597000002861023,NA,NA,NA,2004,1.99000000953674,"kg/tow","Survey CPUE - 3 Year Average",1.5,"0.5*Bmsy",3,"Direct Estimate",1.32700002193451,0.662999987602234,NA,NA,"Pollock","Gulf of Maine / Georges Bank"
"75","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2008,9,2007,"Benchmark","Full acceptance","AIM","2.0.2","NEFSC","NEFSC CRD 08-15 (GARM III)","James Weinberg",2,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,2007,10.9750003814697,"Relative_F","catch/Survey_Index",5.65999984741211,NA,5.65999984741211,"Direct estimate",1.93900001049042,1.93900001049042,NA,NA,NA,2007,0.754000008106232,"kg/tow","Survey CPUE",1,"0.5*Bmsy",2,"Direct Estimate",0.754000008106232,0.377000004053116,11320,NA,"Pollock","Gulf of Maine / Georges Bank"
"76","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2010,7,2009,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","NEFSC CRD 10-09 (2010)","James Weinberg",2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,2009,0.0700000002980232,"Annual Exploitation Rate","average F (F average across range of ages)",0.25,"F40%",0.25,"F40% as proxy",0.280000001192093,0.280000001192093,NA,NA,NA,2009,196000,"mt","Spawning biomass",45500,"0.5SSBmsy",91000,"SSB40%",4.30800008773804,2.15400004386902,16200,NA,"Pollock","Gulf of Maine / Georges Bank"
"77","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2014,12,2013,"Full Update","Full acceptance","ASAP",NA,"NEFSC","2014 Operational Assessments for Georges Bank winter flounder, Gulf of Maine winter flounder, and pollock. NEFSC CRD15-01","James Weinberg",2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,2013,0.100000001490116,"Instantaneous annual F averaged across ages","Ages_5-7",0.270000010728836,"F40%",0.270000010728836,"F40% as proxy",0.370000004768372,0.370000004768372,NA,NA,NA,2013,126000,"mt","Spawning biomass",38450,"0.5SSBmsy",76900,"SSB40%",3.27699995040894,1.63800001144409,14800,NA,"Pollock","Gulf of Maine / Georges Bank"
"78","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2015,11,2014,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","James Weinberg",2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,2014,0.0700000002980232,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.27700001001358,"F40%",0.27700001001358,"F40% as proxy",0.252999991178513,0.25,NA,NA,NA,2014,154919,"mt","Spawning biomass",52613,"0.5SSBmsy",105226,"SSB40%",2.9449999332428,1.47000002861023,19678,NA,"Pollock","Gulf of Maine / Georges Bank"
"79","Pollock - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2017,10,2016,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Brian Linton",2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,2016,0.0359999984502792,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.259999990463257,"F40%",0.259999990463257,"F40% as proxy",0.137999996542931,0.137999996542931,NA,NA,NA,2016,183907,"mt","Spawning biomass",52755,"0.5SSBmsy",105510,"SSB40%",3.48600006103516,1.74300003051758,19427,NA,"Pollock","Gulf of Maine / Georges Bank"
"80","Red hake - Gulf of Maine / Northern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2011,2,2009,"Benchmark","Accept previous approach, remand new attempt","Index Method",NA,"NEFSC","NEFSC CRD#11-01 (SAW/SARC-51)","James Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2009,0.103000000119209,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",0.163000002503395,"Fmsy",0.163000002503395,"AIM-1980-2009",0.632000029087067,0.632000029087067,NA,NA,NA,2010,2.42000007629395,"kg/tow","Survey CPUE",1.26999998092651,"0.5*Bmsy",2.53999996185303,"Average_Survey_CPUE_1980-2010",1.90600001811981,0.953000009059906,NA,NA,"Red hake","Gulf of Maine / Northern Georges Bank"
"81","Red hake - Gulf of Maine / Northern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2014,9,2014,"Full Update","Full acceptance","Index Method",NA,"NEFSC","Stock Assessment Fishery Evaluation (SAFE) for Fishing Year 2013, Small-mesh multispecies (NEFMC), Sept. 2014","James Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2013,0.170000001788139,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",0.163000002503395,"Fmsy",0.163000002503395,"AIM_1980-2009",1.04299998283386,1.04299998283386,NA,NA,NA,2014,2.02999997138977,"kg/tow","Survey CPUE",1.26999998092651,"0.5*Bmsy",2.53999996185303,"Avg._Survey_1980-2010",1.59800004959106,0.799000024795532,NA,NA,"Red hake","Gulf of Maine / Northern Georges Bank"
"82","Red hake - Gulf of Maine / Northern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2015,9,2015,"Full Update","Full acceptance","Index Method",NA,"NEFSC","Ann. Monitoring Report for Fishing Year 2014 with a Red hake operational assessment for calendar year 2014 (by NEFMC)","James Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2014,0.0900000035762787,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",0.163000002503395,"Fmsy",0.163000002503395,"AIM_1980-2009",0.551999986171722,0.551999986171722,NA,NA,NA,2015,3.54999995231628,"kg/tow","Survey CPUE",1.26999998092651,"0.5*Bmsy",2.53999996185303,"Average_Survey_CPUE_1980-2010",2.79500007629395,1.39800000190735,NA,NA,"Red hake","Gulf of Maine / Northern Georges Bank"
"83","Red hake - Gulf of Maine / Northern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2017,12,2017,"Full Update","Full acceptance","Index Method",NA,"NEFSC","2017 Northern and Southern Silver hake and Red hake Stock Assessment Update Report. L. Alade and M. Traver (2018, NEFSC CRD18-02","Larry Alade",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2016,0.0900000035762787,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",0.163000002503395,"AIM_1980-2009",0.163000002503395,"AIM_1980-2009",0.551999986171722,0.551999986171722,NA,NA,NA,2016,5.13000011444092,"kg/tow","3-Year_Average_Survey_CPUE",1.26999998092651,"50%_Bmsy_Proxy",2.53999996185303,"Average_Survey_CPUE_1980-2010",4.03900003433228,2.01999998092651,NA,NA,"Red hake","Gulf of Maine / Northern Georges Bank"
"84","Red hake - Southern Georges Bank / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2011,2,2009,"Benchmark","Accept previous approach, remand new attempt","Index Method",NA,"NEFSC","NEFSC CRD#11-01 (SAW/SARC-51)","James Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2009,1.14999997615814,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",3.03800010681152,"Fmsy",3.03800010681152,"AIM_1980-2009",0.379000008106232,0.379000008106232,NA,NA,NA,2010,0.949999988079071,"kg/tow","Survey CPUE",0.509999990463257,"0.5*Bmsy",1.01999998092651,"Survey_Abundance_1980-2010",1.86300003528595,0.930999994277954,NA,NA,"Red hake","Southern Georges Bank / Mid-Atlantic"
"85","Red hake - Southern Georges Bank / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2014,9,2013,"Full Update","Full acceptance","Index Method",NA,"NEFSC","Stock Assessment Fishery Evaluation (SAFE) for Fishing Year 2013, Small-mesh multispecies (NEFMC), Sept. 2014","James Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2013,1.32000005245209,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",3.03800010681152,"Fmsy",3.03800010681152,"AIM_1980-2009",0.433999985456467,0.433999985456467,NA,NA,NA,2013,1.1599999666214,"kg/tow","Survey CPUE",0.509999990463257,"0.5*Bmsy",1.01999998092651,"Avg.Survey_1980-2010",2.27500009536743,1.13699996471405,NA,NA,"Red hake","Southern Georges Bank / Mid-Atlantic"
"86","Red hake - Southern Georges Bank / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2015,9,2015,"Full Update","Full acceptance","Index Method",NA,"NEFSC","Ann. Monitoring Report for Fishing Year 2014 with a Red hake operational assessment for calendar year 2014 (by NEFMC)","James Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2014,1.9099999666214,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",3.03800010681152,"Fmsy",3.03800010681152,"AIM_1980-2009",0.629000008106232,0.629000008106232,NA,NA,NA,2014,0.620000004768372,"kg/tow","Survey CPUE",0.509999990463257,"0.5*Bmsy",1.01999998092651,"Avg._Survey_1980-2010",1.21599996089935,0.607999980449677,NA,NA,"Red hake","Southern Georges Bank / Mid-Atlantic"
"87","Red hake - Southern Georges Bank / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2017,12,2017,"Full Update","Full acceptance","Index Method",NA,"NEFSC","2017 Northern and Southern Silver hake and Red hake Stock Assessment Update Report. L. Alade and M. Traver (2018, NEFSC CRD18-02)","Larry Alade",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2016,4.13000011444092,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",3.03800010681152,"AIM_1980-2009",3.03800010681152,"AIM_1980-2009",1.35899996757507,1.35899996757507,NA,NA,NA,2016,0.379999995231628,"kg/tow","3_Year_Average_Survey_CPUE",0.509999990463257,"50%_Bmsy_Proxy",1.01999998092651,"Average_Survey_CPUE_1980-2010",0.745000004768372,0.372999995946884,NA,NA,"Red hake","Southern Georges Bank / Mid-Atlantic"
"88","Silver hake - Gulf of Maine / Northern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2005,12,2004,"Benchmark","Full acceptance","Index","Survey CPUE",NA,"SARC 42 Report (2006)",NA,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2004,0.239999994635582,"Annual Exploitation Rate","Average_2002-2004",2.5699999332428,"Catch/Avg._Survey_CPUE_1973-1982",NA,NA,0.0930000022053719,NA,2.5699999332428,"Flimit",0.0930000022053719,2004,6.71999979019165,"kg/tow","Survey_CPUE_Index",3.30999994277954,"0.5*Bmsy",6.63000011444092,"Avg._Survey_CPUE_1973-1982",2.02999997138977,1.01400005817413,NA,NA,"Silver hake","Gulf of Maine / Northern Georges Bank"
"89","Silver hake - Gulf of Maine / Northern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2011,2,2009,"Benchmark","Accept previous approach, remand new attempt","Index Method",NA,"NEFSC","SARC-51 Report (2010; CRD #11-01)","James Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2009,0.202000007033348,"Annual Exploitation Rate","Landings/Avg._Survey_SPUE_2007-2009",2.77999997138977,"Fmsy",2.77999997138977,"F0.1",0.0729999989271164,0.0729999989271164,NA,NA,NA,2009,6.20300006866455,"kg/tow","Survey_CPUE_2007_2009",3.21000003814697,NA,6.42000007629395,NA,1.932000041008,0.966000020503998,NA,NA,"Silver hake","Gulf of Maine / Northern Georges Bank"
"90","Silver hake - Gulf of Maine / Northern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2014,9,2013,"Full Update","Full acceptance","Index Method",NA,"NEFSC","Stock Assessment Fishery Evaluation (SAFE) for Fishing Year 2013, Small-mesh multispecies (NEFMC), Sept. 2014","James Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2013,0.140000000596046,"relative F","landings/survey tow biomass",2.77999997138977,NA,2.77999997138977,NA,0.0500000007450581,0.0500000007450581,NA,NA,NA,2013,15.7200002670288,"kg/tow","Survey CPUE",3.21000003814697,NA,6.42000007629395,NA,4.89699983596802,2.44899988174438,NA,NA,"Silver hake","Gulf of Maine / Northern Georges Bank"
"91","Silver hake - Gulf of Maine / Northern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2017,12,2017,"Full Update","Full acceptance","Index Method",NA,"NEFSC","2017 Northern and Southern Silver hake and Red hake Stock Assessment Update Report. L. Alade and M. Traver (2018, NEFSC CRD18-02","Larry Alade",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2016,0.149000003933907,"relative F","3-Year_Average_of_Landings/Survey_Biomass",2.77999997138977,"AIM",2.77999997138977,"Average_Exploitation_1973-1982",0.0540000014007092,0.0540000014007092,NA,NA,NA,2016,19.9200000762939,"kg/tow","Survey CPUE",3.21000003814697,"50%_Bmsy_Proxy",6.42000007629395,"Average_Survey_Biomass_1973-1982",6.20599985122681,3.1029999256134,NA,NA,"Silver hake","Gulf of Maine / Northern Georges Bank"
"92","Silver hake - Southern Georges Bank / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2005,12,2004,"Benchmark","Full acceptance","Index","Survey CPUE",NA,"SARC 42 Report (2006)",NA,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2004,4.84999990463257,"Annual Exploitation Rate","Catch/Avg._Survey_CPUE_2002-2004",34.3899993896484,"Catch/Avg._Survey_CPUE_1973-1982",NA,NA,0.141000002622604,NA,20.6299991607666,".6*Flimit",0.234999999403954,2004,1.37000000476837,NA,NA,0.889999985694885,"0.5*Bmsy",1.77999997138977,"Avg._Survey_CPUE_1973-1982",1.53900003433228,0.769999980926514,NA,NA,"Silver hake","Southern Georges Bank / Mid-Atlantic"
"93","Silver hake - Southern Georges Bank / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2011,2,2009,"Benchmark","Accept previous approach, remand new attempt","Index Method",NA,"NEFSC","SARC-51 42 Report (2011; CRD 11-01)","James Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2009,5.86700010299683,"Annual Exploitation Rate","Landings/Avg.Survey_CPUE_2007-2009",34.189998626709,"Fmsy",34.189998626709,"Landings/Avg._Survey_CPUE_1973-1982",0.172000005841255,0.172000005841255,NA,NA,NA,2009,1.11000001430511,"kg/tow","Avg._Survey_CPUE_2007-2009",0.829999983310699,"0.5*Bmsy",1.64999997615814,"Avg._Survey_CPUE_1973-1982",1.33700001239777,0.672999978065491,NA,NA,"Silver hake","Southern Georges Bank / Mid-Atlantic"
"94","Silver hake - Southern Georges Bank / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2014,9,2013,"Full Update","Full acceptance","Survey Abundance","Survey CPUE - 3 Year Average","NEFSC","Stock Assessment Fishery Evaluation (SAFE) for Fishing Year 2013, Small-mesh multispecies (NEFMC), Sept. 2014","James Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2013,3.85999989509583,"Relative F","Landings/survey tow biomass",34.189998626709,"Rel. exp. rate",34.189998626709,NA,0.112999998033047,0.112999998033047,NA,NA,NA,2013,1.70000004768372,"kg/tow","Survey CPUE - 3 Year Average",0.829999983310699,"Fall NEFSC trawl survey",1.64999997615814,"Fall NEFSC trawl survey",2.04800009727478,1.02999997138977,NA,NA,"Silver hake","Southern Georges Bank / Mid-Atlantic"
"95","Silver hake - Southern Georges Bank / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2017,12,2017,"Full Update","Full acceptance","Survey Abundance","Survey CPUE - 3 Year Average","NEFSC","2017 Northern and Southern Silver hake and Red hake Stock Assessment Update Report. L. Alade and M. Traver (2018, NEFSC CRD18-02","Larry Alade",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2016,5.84999990463257,"Relative F","3-Year_Average_of_Landings/Survey_Biomass",34.189998626709,"Rel. exp. rate",34.189998626709,"Average_Catch/Survey_Biomass_1973-1982",0.171000003814697,0.171000003814697,NA,NA,NA,2016,1.04999995231628,"kg/tow","Survey CPUE - 3 Year Average",0.829999983310699,"50%_Bmsy_Proxy",1.64999997615814,"Average_Survey_Biomass_1937-1982",1.26499998569489,0.635999977588654,NA,NA,"Silver hake","Southern Georges Bank / Mid-Atlantic"
"96","White hake - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2005,12,2004,"Full Update","Full acceptance","Average Survey Biomass Index",NA,NA,"GARM Report (2005)",NA,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1.17999994754791,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",NA,"Relative exp. rate",0.550000011920929,"proxy",2.15000009536743,2.14499998092651,NA,"Fmsy",NA,2004,3.00999999046326,"kg/tow","3_year_average_survey_biomass",NA,"Fall NEFSC trawl survey",NA,"Fall NEFSC trawl survey",NA,0.389999985694885,7.69999980926514,"kg/tow","White hake","Gulf of Maine / Georges Bank"
"97","White hake - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2008,9,2007,"Benchmark","Full acceptance","ASPM","StatCAM 1.3.1","NEFSC","NEFSC CRD 08-15 (GARM III)","James Weinberg",3,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,2007,0.150000005960464,"Rate","Fully_Selected_F_Age-6",0.129999995231628,"Fmsy",0.129999995231628,"F40% as proxy",1.15400004386902,1.15400004386902,NA,NA,NA,2007,19800,"mt","Spawning biomass",28127,"0.5*Bmsy",56254,"B40%",0.703999996185303,0.351999998092651,5800,"mt","White hake","Gulf of Maine / Georges Bank"
"98","White hake - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2013,4,2011,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","NEFSC CRD 13-04","James Weinberg",3,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2011,0.129999995231628,"Rate","Fully_Selected_F",0.200000002980232,"Fmsy",0.200000002980232,"F40% as proxy",0.649999976158142,0.649999976158142,NA,NA,NA,2011,26877,"mt SSB","Spawning biomass",16200,"0.5*Bmsy",32400,"B40%",1.64999997615814,0.828999996185303,5630,NA,"White hake","Gulf of Maine / Georges Bank"
"99","White hake - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2015,11,2014,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","James Weinberg",3,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2014,0.0759999975562096,"instantaneous annual apical F","apical F (max F at age)",0.187999993562698,NA,0.187999993562698,"F40% as proxy",0.404000014066696,0.400000005960464,NA,NA,NA,2014,28553,"mt SSB","Spawning biomass",16275,"0.5*Bmsy",32550,"B40%",1.75399994850159,0.879999995231628,5422,NA,"White hake","Gulf of Maine / Georges Bank"
"100","White hake - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2017,10,2016,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Kathy Sosebee",3,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2016,0.0659999996423721,"Apical_F_Ages_6-9+","apical F (max F at age)",0.184000000357628,NA,0.184000000357628,"F40% as proxy",0.358999997377396,0.358999997377396,NA,NA,NA,2016,21276,"mt SSB","Spawning biomass",15474,"0.5*Bmsy",30948,"B40%",1.375,0.686999976634979,4867,"mt","White hake","Gulf of Maine / Georges Bank"
"101","Windowpane - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2005,12,2004,"Full Update","Full acceptance","Index Method",NA,NA,"GARM Report (2005)",NA,2,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,2003,0.0199999995529652,"Annual Exploitation Rate","Landings / 3-Year Average Survey Index",1.11000001430511,"Fmsy",1.11000001430511,"Direct estimate",0.0179999992251396,0.0179999992251396,0.670000016689301,"0.6*Fmsy",0.0299999993294477,2003,0.779999971389771,"kg/tow","3-Year Average Survey Index",0.469999998807907,NA,0.939999997615814,"Fall NEFSC trawl survey",1.6599999666214,0.829999983310699,1000,"mt","Windowpane","Gulf of Maine / Georges Bank"
"102","Windowpane - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2008,9,2007,"Benchmark","Full acceptance","AIM","2.0.2","NEFSC","NEFSC CRD 08-15 (GARM III)","James Weinberg",3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2007,1.96000003814697,"Relative F","Single Year Catch / Three Year Survey CPUE Average",0.5,"Fmsy",0.5,"Replacement_Rate",3.92000007629395,3.92000007629395,NA,NA,NA,2007,0.239999994635582,"kg/tow","Survey CPUE index",0.699999988079071,"0.5*Bmsy",1.39999997615814,"MSY/Fmsy",0.342999994754791,0.171000003814697,700,"mt","Windowpane","Gulf of Maine / Georges Bank"
"103","Windowpane - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2012,3,2010,"Full Update","Full acceptance","AIM","2.0.2","NEFSC","NEFSC CRD 12-06","James Weinberg",3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2010,0.509999990463257,"relative F","Catch / 3-Year Average Survey CPUE",0.439999997615814,"RelF at replacement",0.439999997615814,"RelF at replacement",1.15900003910065,1.15900003910065,NA,NA,NA,2010,0.46000000834465,"kg/tow","Survey CPUE - 3 Year Average",0.800000011920929,"0.5*Bmsy",1.60000002384186,"MSY/Fmsy",0.574999988079071,0.287999987602234,700,"mt","Windowpane","Gulf of Maine / Georges Bank"
"104","Windowpane - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2015,11,2014,"Full Update","Full acceptance","AIM","2.0.2","NEFSC","Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p","James Weinberg",3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2014,0.39300000667572,"Relative F","Catch / 3-Year Average Survey CPUE",0.449999988079071,"RelF at replacement",0.449999988079071,"RelF at replacement",0.873000025749207,0.873000025749207,NA,NA,NA,2014,0.535000026226044,"kg/tow","3-Year Average Survey CPUE Index",0.774999976158142,"0.5*Bmsy",1.55400002002716,"Bmsy Proxy",0.689999997615814,0.34400001168251,700,"Metric Tons","Windowpane","Gulf of Maine / Georges Bank"
"105","Windowpane - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2017,10,2016,"Full Update","Full acceptance","AIM","2.0.2","NEFSC","Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Toni Chute",3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2016,0.222000002861023,"Relative F","Catch / 3-Year Survey CPUE Index",0.340000003576279,"RelF at replacement",0.340000003576279,"RelF at replacement",0.652999997138977,0.652999997138977,NA,NA,NA,2016,0.360000014305115,"kg/tow","3-Year Average Survey CPUE",1.02999997138977,"0.5*Bmsy",2.05999994277954,NA,0.349999994039536,0.174999997019768,700,"Metric Tons","Windowpane","Gulf of Maine / Georges Bank"
"106","Windowpane - Southern New England / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",2005,12,2004,"Full Update","Full acceptance","Index Method","Survey CPUE",NA,"GARM Report (2005)",NA,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2004,0.370000004768372,"Exploitation Rate","Landings/Survey CPUE - 3 Year Average",0.980000019073486,"Fmsy",0.980000019073486,"Direct estimate",0.377999991178513,0.377999991178513,NA,NA,NA,2004,0.189999997615814,"kg/tow","3-Year Average Survey Index",0.46000000834465,"0.5*Bmsy",0.920000016689301,"Fall NEFSC trawl survey",0.412999987602234,0.207000002264977,900,"Metric Tons","Windowpane","Southern New England / Mid-Atlantic"
