"Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"Black sea bass","Mid-Atlantic","recruitment","Population","2000-2004 mean",28262000,9,22,2,0.409090909090909,8.58369132745115,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.58"
"Black sea bass","Mid-Atlantic","recruitment","Population","2001-2005 mean",22221800,9,22,2,0.409090909090909,8.25924600491837,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.26"
"Black sea bass","Mid-Atlantic","recruitment","Population","2002-2006 mean",22877400,9,22,2,0.409090909090909,8.19497762426481,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.19"
"Black sea bass","Mid-Atlantic","recruitment","Population","2003-2007 mean",23629800,7,22,2,0.318181818181818,8.21143206387431,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.21"
"Black sea bass","Mid-Atlantic","recruitment","Population","2004-2008 mean",28793000,7,22,2,0.318181818181818,8.43083192084705,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.43"
"Black sea bass","Mid-Atlantic","recruitment","Population","2005-2009 mean",32462200,7,22,2,0.318181818181818,9.02333529565672,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.02"
"Black sea bass","Mid-Atlantic","recruitment","Population","2006-2010 mean",36033200,7,22,2,0.318181818181818,9.35270311504555,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.35"
"Black sea bass","Mid-Atlantic","recruitment","Population","2007-2011 mean",37800200,8,23,2,0.347826086956522,9.73864104254142,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.74"
"Black sea bass","Mid-Atlantic","recruitment","Population","2008-2012 mean",59665200,6,23,2,0.260869565217391,9.58186808907496,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.58"
"Black sea bass","Mid-Atlantic","recruitment","Population","2009-2013 mean",60123000,6,23,2,0.260869565217391,9.77393788387,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.77"
"Black sea bass","Mid-Atlantic","recruitment","Population","2010-2014 mean",58559200,6,23,2,0.260869565217391,9.50596420918626,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.51"
"Black sea bass","Mid-Atlantic","recruitment","Population","2011-2015 mean",58543000,6,22,2,0.272727272727273,9.62703516721374,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.63"
"Black sea bass","Mid-Atlantic","recruitment","Population","2012-2016 mean",66487400,6,20,2,0.3,9.54776681651682,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.55"
"Black sea bass","Mid-Atlantic","recruitment","Population","2013-2017 mean",47009200,7,20,2,0.35,9.36807745825603,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.37"
"Black sea bass","Mid-Atlantic","recruitment","Population","2014-2018 mean",39460400,8,20,2,0.4,9.43916879801774,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.44"
"Black sea bass","Mid-Atlantic","recruitment","Population","2015-2019 mean",42765500,6,19,2,0.315789473684211,8.79975820047111,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.8"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1973-1977 mean",NA,NA,NA,2,NA,7.96606369820656,37,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.97"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1974-1978 mean",NA,NA,NA,2,NA,7.67051495016611,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.67"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1975-1979 mean",NA,NA,NA,2,NA,7.27366478506296,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.27"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1976-1980 mean",NA,NA,NA,2,NA,7.16994138080764,28,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.17"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1977-1981 mean",NA,NA,NA,2,NA,7.21014395938408,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.21"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1978-1982 mean",NA,NA,NA,2,NA,7.45652827415745,32,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.46"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1979-1983 mean",NA,NA,NA,2,NA,7.74484785730986,34,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1980-1984 mean",NA,NA,NA,2,NA,8.32779256831887,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.33"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1981-1985 mean",NA,NA,NA,2,NA,8.47314527461878,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.47"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1982-1986 mean",NA,NA,NA,2,NA,9.24148355317752,47,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.24"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1983-1987 mean",NA,NA,NA,2,NA,9.15053914582133,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.15"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1984-1988 mean",NA,NA,NA,2,NA,8.6215336829183,38,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.62"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1985-1989 mean",NA,NA,NA,2,NA,8.62682143643651,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.63"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1986-1990 mean",NA,NA,NA,2,NA,8.73477851558924,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1987-1991 mean",NA,NA,NA,2,NA,8.93406206714477,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.93"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1988-1992 mean",NA,NA,NA,2,NA,9.01376235305624,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.01"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1989-1993 mean",NA,NA,NA,2,NA,8.74489813513103,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.74"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1990-1994 mean",NA,NA,NA,2,NA,8.58561970099048,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.59"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1991-1995 mean",NA,NA,NA,2,NA,8.73400327998075,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1992-1996 mean",NA,NA,NA,2,NA,8.82292056524841,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.82"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1993-1997 mean",NA,NA,NA,2,NA,8.82573910059912,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.83"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1994-1998 mean",NA,NA,NA,2,NA,9.23331884214543,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.23"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1995-1999 mean",NA,NA,NA,2,NA,9.48044378662636,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.48"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1996-2000 mean",NA,NA,NA,2,NA,9.41689603708202,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.42"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1997-2001 mean",NA,NA,NA,2,NA,9.27231710383519,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.27"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1998-2002 mean",NA,NA,NA,2,NA,9.21447407708806,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.21"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","1999-2003 mean",NA,NA,NA,2,NA,8.91952365010876,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.92"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","2000-2004 mean",NA,NA,NA,2,NA,8.58369132745115,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.58"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","2001-2005 mean",NA,NA,NA,2,NA,8.25924600491837,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.26"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","2002-2006 mean",NA,NA,NA,2,NA,8.19497762426481,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.19"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","2003-2007 mean",NA,NA,NA,2,NA,8.21143206387431,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.21"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","2004-2008 mean",NA,NA,NA,2,NA,8.43083192084705,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.43"
"Black sea bass","Mid-Atlantic","asmt_abundance","Population","2005-2009 mean",NA,NA,NA,2,NA,9.02333529565672,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.02"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1964-1968 mean",NA,NA,NA,2,NA,5.78605935127674,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.79"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1965-1969 mean",NA,NA,NA,2,NA,5.56727742541696,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.57"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1966-1970 mean",NA,NA,NA,2,NA,5.41969696969697,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.42"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1967-1971 mean",NA,NA,NA,2,NA,5.35375494071146,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.35"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1968-1972 mean",NA,NA,NA,2,NA,5.38398402839397,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.38"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1969-1973 mean",NA,NA,NA,2,NA,7.73912738560238,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1970-1974 mean",NA,NA,NA,2,NA,8.15013105149553,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.15"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1971-1975 mean",NA,NA,NA,2,NA,7.94604941884247,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.95"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1972-1976 mean",NA,NA,NA,2,NA,7.83180272108843,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.83"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1973-1977 mean",NA,NA,NA,2,NA,7.96606369820656,37,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.97"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1974-1978 mean",NA,NA,NA,2,NA,7.67051495016611,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.67"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1975-1979 mean",NA,NA,NA,2,NA,7.27366478506296,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.27"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1976-1980 mean",NA,NA,NA,2,NA,7.16994138080764,28,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.17"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1977-1981 mean",NA,NA,NA,2,NA,7.21014395938408,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.21"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1978-1982 mean",NA,NA,NA,2,NA,7.45652827415745,32,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.46"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1979-1983 mean",NA,NA,NA,2,NA,7.74484785730986,34,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1980-1984 mean",NA,NA,NA,2,NA,8.32779256831887,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.33"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1981-1985 mean",NA,NA,NA,2,NA,8.47314527461878,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.47"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1982-1986 mean",NA,NA,NA,2,NA,9.24148355317752,47,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.24"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1983-1987 mean",NA,NA,NA,2,NA,9.15053914582133,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.15"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1984-1988 mean",NA,NA,NA,2,NA,8.6215336829183,38,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.62"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1985-1989 mean",3181,15,19,2,0.789473684210526,8.62682143643651,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.63"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1986-1990 mean",3112.5,15,19,2,0.789473684210526,8.73477851558924,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1987-1991 mean",3119.66666666667,16,20,2,0.8,8.93406206714477,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.93"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1988-1992 mean",3198,16,20,2,0.8,9.01376235305624,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.01"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1989-1993 mean",3248.2,16,20,2,0.8,8.74489813513103,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.74"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1990-1994 mean",3307,16,20,2,0.8,8.58561970099048,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.59"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1991-1995 mean",3516,15,20,2,0.75,8.73400327998075,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1992-1996 mean",3750.8,15,20,2,0.75,8.82292056524841,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.82"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1993-1997 mean",3890.4,15,20,2,0.75,8.82573910059912,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.83"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1994-1998 mean",4127.8,15,20,2,0.75,9.23331884214543,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.23"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1995-1999 mean",4611.4,16,20,2,0.8,9.48044378662636,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.48"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1996-2000 mean",5290.2,16,20,2,0.8,9.41689603708202,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.42"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1997-2001 mean",6340,16,20,2,0.8,9.27231710383519,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.27"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1998-2002 mean",7530,16,20,2,0.8,9.21447407708806,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.21"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","1999-2003 mean",8518.8,16,20,2,0.8,8.91952365010876,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.92"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2000-2004 mean",8989.6,15,20,2,0.75,8.58369132745115,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.58"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2001-2005 mean",9047.2,14,20,2,0.7,8.25924600491837,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.26"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2002-2006 mean",8424.4,14,20,2,0.7,8.19497762426481,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.19"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2003-2007 mean",7753.4,14,20,2,0.7,8.21143206387431,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.21"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2004-2008 mean",7746.2,13,20,2,0.65,8.43083192084705,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.43"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2005-2009 mean",8321.8,15,22,2,0.681818181818182,9.02333529565672,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.02"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2006-2010 mean",9579.8,14,22,2,0.636363636363636,9.35270311504555,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.35"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2007-2011 mean",11117,15,23,2,0.652173913043478,9.73864104254142,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.74"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2008-2012 mean",13117.8,15,23,2,0.652173913043478,9.58186808907496,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.58"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2009-2013 mean",15940.4,15,23,2,0.652173913043478,9.77393788387,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.77"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2010-2014 mean",20657.8,12,23,2,0.521739130434783,9.50596420918626,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.51"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2011-2015 mean",24494,12,22,2,0.545454545454545,9.62703516721374,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.63"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2012-2016 mean",27815.4,12,22,2,0.545454545454545,9.54776681651682,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.55"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2013-2017 mean",29704.6,13,22,2,0.590909090909091,9.36807745825603,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.37"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2014-2018 mean",31654.6,13,22,2,0.590909090909091,9.43916879801774,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.44"
"Black sea bass","Mid-Atlantic","asmt_biomass","Population","2015-2019 mean",30890.25,14,22,2,0.636363636363636,8.79975820047111,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.8"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1964-1968 mean",0.860714285714286,43,45,2,0.955555555555556,5.78605935127674,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.79"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1965-1969 mean",1.11315789473684,43,45,2,0.955555555555556,5.56727742541696,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.57"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1966-1970 mean",1.1953488372093,42,45,2,0.933333333333333,5.41969696969697,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.42"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1967-1971 mean",1.06730769230769,40,46,2,0.869565217391304,5.35375494071146,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.35"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1968-1972 mean",0.8025,46,49,2,0.938775510204082,5.38398402839397,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 5.38"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1969-1973 mean",0.819090909090909,46,49,2,0.938775510204082,7.73912738560238,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1970-1974 mean",0.860431654676259,46,49,2,0.938775510204082,8.15013105149553,44,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.15"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1971-1975 mean",0.960714285714286,45,49,2,0.918367346938776,7.94604941884247,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.95"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1972-1976 mean",1.01908713692946,44,49,2,0.897959183673469,7.83180272108843,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.83"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1973-1977 mean",1.04166666666667,44,49,2,0.897959183673469,7.96606369820656,37,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.97"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1974-1978 mean",1.04177215189873,45,49,2,0.918367346938776,7.67051495016611,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.67"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1975-1979 mean",0.937826086956522,45,49,2,0.918367346938776,7.27366478506296,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.27"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1976-1980 mean",0.823076923076923,44,49,2,0.897959183673469,7.16994138080764,28,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.17"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1977-1981 mean",0.704597701149425,45,49,2,0.918367346938776,7.21014395938408,30,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.21"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1978-1982 mean",0.602395209580838,46,49,2,0.938775510204082,7.45652827415745,32,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.46"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1979-1983 mean",0.574566473988439,45,49,2,0.918367346938776,7.74484785730986,34,53,"Black sea bass - Mid-Atlantic","Black sea bass, 7.74"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1980-1984 mean",0.628834355828221,46,49,2,0.938775510204082,8.32779256831887,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.33"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1981-1985 mean",0.576878612716763,46,49,2,0.938775510204082,8.47314527461878,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.47"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1982-1986 mean",0.481052631578947,45,49,2,0.918367346938776,9.24148355317752,47,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.24"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1983-1987 mean",0.547191011235955,45,49,2,0.918367346938776,9.15053914582133,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.15"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1984-1988 mean",0.534319526627219,44,49,2,0.897959183673469,8.6215336829183,38,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.62"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1985-1989 mean",0.530285714285714,44,49,2,0.897959183673469,8.62682143643651,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.63"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1986-1990 mean",0.632738095238095,44,49,2,0.897959183673469,8.73477851558924,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1987-1991 mean",0.970344827586207,43,49,2,0.877551020408163,8.93406206714477,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.93"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1988-1992 mean",0.858974358974359,44,49,2,0.897959183673469,9.01376235305624,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.01"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1989-1993 mean",0.95,42,49,2,0.857142857142857,8.74489813513103,41,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.74"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1990-1994 mean",0.912582781456954,42,49,2,0.857142857142857,8.58561970099048,40,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.59"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1991-1995 mean",0.750887573964497,44,49,2,0.897959183673469,8.73400327998075,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.73"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1992-1996 mean",0.537349397590361,45,49,2,0.918367346938776,8.82292056524841,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.82"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1993-1997 mean",0.627564102564103,45,49,2,0.918367346938776,8.82573910059912,43,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.83"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1994-1998 mean",0.537714285714286,46,49,2,0.938775510204082,9.23331884214543,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.23"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1995-1999 mean",0.538461538461538,46,49,2,0.938775510204082,9.48044378662636,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.48"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1996-2000 mean",0.851530612244898,42,49,2,0.857142857142857,9.41689603708202,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.42"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1997-2001 mean",0.936945945945946,43,49,2,0.877551020408163,9.27231710383519,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.27"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1998-2002 mean",1.26213709677419,43,49,2,0.877551020408163,9.21447407708806,46,53,"Black sea bass - Mid-Atlantic","Black sea bass, 9.21"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","1999-2003 mean",1.47643307086614,41,49,2,0.836734693877551,8.91952365010876,45,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.92"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2000-2004 mean",1.63715139442231,39,49,2,0.795918367346939,8.58369132745115,42,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.58"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2001-2005 mean",1.60491189427313,37,49,2,0.755102040816326,8.25924600491837,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.26"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2002-2006 mean",1.54565625,38,49,2,0.775510204081633,8.19497762426481,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.19"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2003-2007 mean",1.23742926829268,40,49,2,0.816326530612245,8.21143206387431,33,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.21"
"Black sea bass","Mid-Atlantic","biomass_fall","Population","2004-2008 mean",1.12166492146597,39,49,2,0.795918367346939,8.43083192084705,35,53,"Black sea bass - Mid-Atlantic","Black sea bass, 8.43"
